customer_id,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_score,segment
16827.0,393,5,387.18,2,4,2,8,At Risk
16828.0,112,1,113.5,3,2,1,6,Average
16829.0,156,2,513.32,3,3,2,8,Average
16830.0,38,4,1207.5,4,4,4,12,VIP
16831.0,564,1,91.8,1,2,1,4,Lost
16832.0,184,5,417.61,3,4,2,9,Average
16833.0,1,6,2409.04,5,4,4,13,VIP
16834.0,227,2,898.96,2,3,3,8,Lost
16835.0,128,6,1456.66,3,4,4,11,Average
16836.0,39,4,782.37,4,4,3,11,Loyal
16837.0,31,11,3170.98,4,5,5,14,VIP
16838.0,197,4,1159.61,2,4,3,9,At Risk
16839.0,8,44,21758.25,5,5,5,15,VIP
16840.0,603,2,139.85,1,3,1,5,Lost
16841.0,36,12,4006.06,4,5,5,14,VIP
16842.0,100,3,1264.19,3,3,4,10,Average
16843.0,42,35,19571.43,4,5,5,14,VIP
16844.0,562,2,614.34,1,3,3,7,Lost
16845.0,618,1,253.88,1,2,1,4,Lost
16846.0,50,3,842.41,4,3,3,10,Loyal
16847.0,43,2,614.89,4,3,3,10,Loyal
16848.0,52,4,1411.62,4,4,4,12,VIP
16849.0,186,1,124.57,3,2,1,6,Average
16850.0,333,1,332.41,2,2,2,6,Lost
16851.0,4,3,342.45,5,3,2,10,Loyal
16852.0,10,2,144.91,5,3,1,9,Loyal
16854.0,417,2,1408.96,1,3,4,8,Lost
16855.0,23,2,328.4,4,3,2,9,Loyal
16856.0,14,3,358.49,5,3,2,10,Loyal
16857.0,442,1,352.8,1,2,2,5,Lost
16858.0,368,10,4292.59,2,5,5,12,At Risk
16859.0,144,7,1932.41,3,4,4,11,Average
16860.0,452,3,1610.62,1,3,4,8,Lost
16861.0,59,5,946.59,3,4,3,10,Average
16862.0,547,4,662.33,1,4,3,8,At Risk
16863.0,31,3,834.27,4,3,3,10,Loyal
16864.0,434,2,409.25,1,3,2,6,Lost
16865.0,401,1,130.95,2,2,1,5,Lost
16866.0,140,3,207.74,3,3,1,7,Average
16867.0,689,1,76.74,1,2,1,4,Lost
16868.0,394,3,384.56,2,3,2,7,Lost
16869.0,22,4,817.12,4,4,3,11,Loyal
16870.0,469,1,450.16,1,2,2,5,Lost
16871.0,22,6,2812.34,4,4,4,12,VIP
16872.0,77,6,1213.13,3,4,4,11,Average
16873.0,4,12,14617.39,5,5,5,15,VIP
16874.0,379,1,209.89,2,2,1,5,Lost
16875.0,67,11,4234.53,3,5,5,13,Average
16876.0,403,1,136.01,2,2,1,5,Lost
16877.0,12,6,846.62,5,4,3,12,Loyal
16878.0,84,1,13.3,3,2,1,6,Average
16880.0,30,8,1813.21,4,5,4,13,VIP
16881.0,66,1,432.0,3,2,2,7,Average
16882.0,66,3,705.12,3,3,3,9,Average
16883.0,187,19,2246.06,2,5,4,11,At Risk
16884.0,37,4,1070.97,4,4,3,11,Loyal
16885.0,15,4,683.35,5,4,3,12,Loyal
16886.0,456,1,134.0,1,2,1,4,Lost
16887.0,35,3,658.17,4,3,3,10,Loyal
16888.0,400,3,434.2,2,3,2,7,Lost
16889.0,194,6,2526.65,2,4,4,10,At Risk
16890.0,476,3,277.91,1,3,1,5,Lost
16891.0,1,11,1727.94,5,5,4,14,VIP
16892.0,1,7,754.75,5,4,3,12,Loyal
16893.0,366,2,249.47,2,3,1,6,Lost
16894.0,502,3,1306.96,1,3,4,8,Lost
16895.0,64,5,1102.9,3,4,3,10,Average
16896.0,555,1,103.95,1,2,1,4,Lost
16897.0,299,2,289.78,2,3,2,7,Lost
16898.0,26,5,885.21,4,4,3,11,Loyal
16899.0,7,8,1695.77,5,5,4,14,VIP
16900.0,16,3,882.16,5,3,3,11,Loyal
16901.0,729,1,204.26,1,2,1,4,Lost
16902.0,116,1,1706.88,3,2,4,9,Average
16903.0,29,3,1041.75,4,3,3,10,Loyal
16904.0,4,20,4656.56,5,5,5,15,VIP
16905.0,5,17,4704.27,5,5,5,15,VIP
16906.0,81,7,1410.07,3,4,4,11,Average
16907.0,29,9,1470.89,4,5,4,13,VIP
16908.0,722,1,252.59,1,2,1,4,Lost
16909.0,72,1,379.14,3,2,2,7,Average
16910.0,4,8,1508.96,5,5,4,14,VIP
16911.0,635,2,255.25,1,3,1,5,Lost
16912.0,28,15,4460.51,4,5,5,14,VIP
16913.0,290,3,423.91,2,3,2,7,Lost
16914.0,36,1,183.76,4,2,1,7,New / Promising
16915.0,9,11,1543.18,5,5,4,14,VIP
16916.0,23,4,896.12,4,4,3,11,Loyal
16917.0,276,2,1851.88,2,3,4,9,Lost
16918.0,49,16,3206.54,4,5,5,14,VIP
16919.0,156,24,4909.66,3,5,5,13,Average
16920.0,411,1,355.45,1,2,2,5,Lost
16921.0,61,3,409.21,3,3,2,8,Average
16922.0,572,1,611.08,1,2,3,6,Cannot Lose
16923.0,12,32,13157.13,5,5,5,15,VIP
16924.0,21,3,829.89,4,3,3,10,Loyal
16925.0,540,1,125.65,1,2,1,4,Lost
16926.0,371,5,1169.61,2,4,3,9,At Risk
16927.0,115,3,543.05,3,3,2,8,Average
16928.0,80,26,3798.08,3,5,5,13,Average
16929.0,3,7,1295.39,5,4,4,13,VIP
16930.0,26,3,378.89,4,3,2,9,Loyal
16931.0,5,23,5032.22,5,5,5,15,VIP
16932.0,53,3,412.55,4,3,2,9,Loyal
16933.0,1,9,3099.3,5,5,5,15,VIP
16934.0,54,6,2083.14,4,4,4,12,VIP
16935.0,381,3,530.86,2,3,2,7,Lost
16936.0,25,2,548.29,4,3,2,9,Loyal
16937.0,499,1,196.25,1,2,1,4,Lost
16938.0,8,9,6995.36,5,5,5,15,VIP
16939.0,488,3,433.85,1,3,2,6,Lost
16940.0,52,8,6427.66,4,5,5,14,VIP
16941.0,611,1,33.0,1,2,1,4,Lost
16942.0,12,9,1904.99,5,5,4,14,VIP
16943.0,211,3,816.73,2,3,3,8,Lost
16944.0,609,1,101.36,1,2,1,4,Lost
16945.0,21,33,8548.16,4,5,5,14,VIP
16946.0,383,5,1222.04,2,4,4,10,At Risk
16947.0,235,4,946.71,2,4,3,9,At Risk
16948.0,138,7,868.77,3,4,3,10,Average
16949.0,3,6,1286.27,5,4,4,13,VIP
16950.0,56,10,3533.77,4,5,5,14,VIP
16951.0,134,3,1277.75,3,3,4,10,Average
16952.0,109,5,795.83,3,4,3,10,Average
16953.0,30,1,20.8,4,2,1,7,New / Promising
16954.0,0,20,6081.88,5,5,5,15,VIP
16955.0,184,6,1120.31,3,4,3,10,Average
16956.0,17,1,308.74,5,2,2,9,New / Promising
16957.0,239,2,416.64,2,3,2,7,Lost
16958.0,435,1,778.49,1,2,3,6,Cannot Lose
16959.0,87,1,117.35,3,2,1,6,Average
16960.0,38,8,1988.93,4,5,4,13,VIP
16961.0,116,3,794.56,3,3,3,9,Average
16962.0,409,1,251.04,1,2,1,4,Lost
16963.0,187,1,110.55,2,2,1,5,Lost
16964.0,733,2,207.85,1,3,1,5,Lost
16965.0,226,1,192.07,2,2,1,5,Lost
16966.0,8,7,2154.97,5,4,4,13,VIP
16967.0,189,1,319.02,2,2,2,6,Lost
16968.0,4,2,439.43,5,3,2,10,Loyal
16969.0,39,3,650.41,4,3,3,10,Loyal
16970.0,626,1,71.4,1,2,1,4,Lost
16971.0,38,1,357.21,4,2,2,8,New / Promising
16972.0,382,2,749.0,2,3,3,8,Lost
16973.0,386,1,127.0,2,2,1,5,Lost
16974.0,522,2,365.5,1,3,2,6,Lost
16975.0,423,3,926.12,1,3,3,7,Lost
16976.0,267,1,251.52,2,2,1,5,Lost
16977.0,395,4,496.0,2,4,2,8,At Risk
16978.0,77,3,768.88,3,3,3,9,Average
16979.0,3,9,2859.74,5,5,4,14,VIP
16980.0,255,3,1422.83,2,3,4,9,Lost
16982.0,60,1,384.06,3,2,2,7,Average
16983.0,12,11,3490.53,5,5,5,15,VIP
16984.0,88,9,10350.53,3,5,5,13,Average
16985.0,17,23,10923.16,5,5,5,15,VIP
16986.0,29,11,4888.75,4,5,5,14,VIP
16987.0,3,11,2499.45,5,5,4,14,VIP
16988.0,5,2,382.67,5,3,2,10,Loyal
16989.0,7,6,1133.25,5,4,3,12,Loyal
16990.0,218,2,344.0,2,3,2,7,Lost
16991.0,421,1,1041.21,1,2,3,6,Cannot Lose
16992.0,10,13,5476.5,5,5,5,15,VIP
16993.0,463,2,1950.95,1,3,4,8,Lost
16996.0,30,9,2123.61,4,5,4,13,VIP
16997.0,288,3,702.0,2,3,3,8,Lost
16998.0,149,5,402.0,3,4,2,9,Average
16999.0,23,2,484.82,4,3,2,9,Loyal
17000.0,396,2,406.3,2,3,2,7,Lost
17001.0,0,19,6640.8,5,5,5,15,VIP
17002.0,85,7,2571.55,3,4,4,11,Average
17003.0,402,4,828.21,2,4,3,9,At Risk
17004.0,46,4,2324.36,4,4,4,12,VIP
17005.0,470,2,622.36,1,3,3,7,Lost
17006.0,4,8,1635.27,5,5,4,14,VIP
17007.0,50,7,1120.1,4,4,3,11,Loyal
17008.0,429,1,81.36,1,2,1,4,Lost
17009.0,551,1,242.06,1,2,1,4,Lost
17010.0,18,1,195.36,5,2,1,8,New / Promising
17011.0,30,3,671.7,4,3,3,10,Loyal
17012.0,725,1,360.61,1,2,2,5,Lost
17014.0,8,3,583.43,5,3,2,10,Loyal
17015.0,28,3,1838.61,4,3,4,11,Loyal
17016.0,576,1,552.4,1,2,2,5,Lost
17017.0,2,29,12576.99,5,5,5,15,VIP
17018.0,40,6,2287.7,4,4,4,12,VIP
17019.0,11,11,3586.99,5,5,5,15,VIP
17020.0,542,2,935.62,1,3,3,7,Lost
17021.0,442,6,1182.22,1,4,3,8,At Risk
17022.0,31,2,260.0,4,3,1,8,Loyal
17023.0,417,3,800.18,1,3,3,7,Lost
17024.0,45,3,95.85,4,3,1,8,Loyal
17025.0,60,5,1349.67,3,4,4,11,Average
17026.0,185,3,175.83,3,3,1,7,Average
17027.0,78,9,1310.63,3,5,4,12,Average
17028.0,581,3,1593.83,1,3,4,8,Lost
17029.0,110,7,2137.3,3,4,4,11,Average
17030.0,63,1,146.87,3,2,1,6,Average
17031.0,11,6,2773.85,5,4,4,13,VIP
17032.0,603,5,2896.69,1,4,5,10,At Risk
17033.0,86,4,1332.79,3,4,4,11,Average
17034.0,16,5,1276.42,5,4,4,13,VIP
17035.0,245,4,613.59,2,4,3,9,At Risk
17036.0,383,1,176.9,2,2,1,5,Lost
17037.0,87,1,1267.32,3,2,4,9,Average
17038.0,30,2,743.17,4,3,3,10,Loyal
17039.0,604,1,1954.99,1,2,4,7,Cannot Lose
17040.0,137,2,463.25,3,3,2,8,Average
17041.0,26,6,1655.2,4,4,4,12,VIP
17042.0,2,5,1036.58,5,4,3,12,Loyal
17043.0,32,8,2593.65,4,5,4,13,VIP
17044.0,25,12,11962.3,4,5,5,14,VIP
17045.0,113,5,827.68,3,4,3,10,Average
17046.0,157,5,1906.07,3,4,4,11,Average
17047.0,85,6,2289.23,3,4,4,11,Average
17048.0,117,7,2071.68,3,4,4,11,Average
17049.0,2,19,9942.53,5,5,5,15,VIP
17050.0,96,11,4648.59,3,5,5,13,Average
17051.0,194,4,706.49,2,4,3,9,At Risk
17052.0,28,1,399.09,4,2,2,8,New / Promising
17053.0,130,1,498.48,3,2,2,7,Average
17054.0,28,5,1356.33,4,4,4,12,VIP
17055.0,445,1,232.85,1,2,1,4,Lost
17056.0,738,1,128.6,1,2,1,4,Lost
17057.0,596,1,288.79,1,2,2,5,Lost
17058.0,81,3,1179.89,3,3,3,9,Average
17059.0,29,9,4864.57,4,5,5,14,VIP
17060.0,266,1,234.24,2,2,1,5,Lost
17061.0,73,11,5232.23,3,5,5,13,Average
17062.0,313,6,884.71,2,4,3,9,At Risk
17063.0,21,13,3638.53,4,5,5,14,VIP
17064.0,58,3,855.45,4,3,3,10,Loyal
17065.0,637,2,194.7,1,3,1,5,Lost
17066.0,726,1,228.34,1,2,1,4,Lost
17067.0,724,3,454.54,1,3,2,6,Lost
17068.0,12,47,8980.18,5,5,5,15,VIP
17069.0,28,14,5517.23,4,5,5,14,VIP
17070.0,114,2,437.42,3,3,2,8,Average
17071.0,28,13,3793.71,4,5,5,14,VIP
17072.0,625,1,273.35,1,2,1,4,Lost
17073.0,17,4,1444.84,5,4,4,13,VIP
17074.0,562,1,203.05,1,2,1,4,Lost
17075.0,17,10,2236.63,5,5,4,14,VIP
17076.0,36,6,1242.75,4,4,4,12,VIP
17077.0,578,1,306.0,1,2,2,5,Lost
17078.0,36,2,375.86,4,3,2,9,Loyal
17079.0,78,1,118.8,3,2,1,6,Average
17080.0,22,7,957.53,4,4,3,11,Loyal
17081.0,25,6,949.39,4,4,3,11,Loyal
17082.0,33,6,4732.03,4,4,5,13,VIP
17083.0,109,9,4049.79,3,5,5,13,Average
17084.0,35,3,5001.21,4,3,5,12,Loyal
17085.0,123,28,7839.27,3,5,5,13,Average
17086.0,7,6,2050.08,5,4,4,13,VIP
17087.0,737,1,221.53,1,2,1,4,Lost
17088.0,28,4,1991.01,4,4,4,12,VIP
17089.0,386,1,128.45,2,2,1,5,Lost
17090.0,4,13,3080.18,5,5,5,15,VIP
17091.0,2,19,7495.75,5,5,5,15,VIP
17092.0,50,11,5511.41,4,5,5,14,VIP
17093.0,592,1,235.88,1,2,1,4,Lost
17094.0,322,2,402.2,2,3,2,7,Lost
17095.0,22,7,2572.25,4,4,4,12,VIP
17096.0,15,11,3697.93,5,5,5,15,VIP
17097.0,2,9,1143.36,5,5,3,13,Loyal
17098.0,381,3,591.07,2,3,2,7,Lost
17099.0,533,1,582.17,1,2,2,5,Lost
17100.0,18,2,971.74,5,3,3,11,Loyal
17101.0,10,7,2507.05,5,4,4,13,VIP
17102.0,261,1,25.5,2,2,1,5,Lost
17103.0,722,1,424.3,1,2,2,5,Lost
17104.0,423,1,474.03,1,2,2,5,Lost
17105.0,159,2,665.78,3,3,3,9,Average
17106.0,389,1,481.58,2,2,2,6,Lost
17107.0,33,10,16052.72,4,5,5,14,VIP
17108.0,663,1,174.95,1,2,1,4,Lost
17109.0,29,8,1291.71,4,5,4,13,VIP
17110.0,165,3,499.9,3,3,2,8,Average
17111.0,47,2,459.58,4,3,2,9,Loyal
17112.0,502,1,197.57,1,2,1,4,Lost
17113.0,574,6,2305.59,1,4,4,9,At Risk
17114.0,5,8,801.12,5,5,3,13,Loyal
17115.0,8,7,2761.49,5,4,4,13,VIP
17116.0,648,1,389.78,1,2,2,5,Lost
17117.0,288,1,116.2,2,2,1,5,Lost
17118.0,317,1,157.02,2,2,1,5,Lost
17119.0,3,2,606.91,5,3,3,11,Loyal
17120.0,233,1,307.46,2,2,2,6,Lost
17121.0,402,1,314.74,2,2,2,6,Lost
17122.0,119,4,570.5,3,4,2,9,Average
17123.0,161,3,966.67,3,3,3,9,Average
17124.0,185,1,294.24,3,2,2,7,Average
17125.0,50,1,230.5,4,2,1,7,New / Promising
17126.0,152,9,2008.93,3,5,4,12,Average
17127.0,428,5,1155.03,1,4,3,8,At Risk
17128.0,334,1,157.09,2,2,1,5,Lost
17129.0,520,1,31.85,1,2,1,4,Lost
17131.0,5,5,2463.17,5,4,4,13,VIP
17132.0,452,2,1220.91,1,3,4,8,Lost
17133.0,15,12,14622.33,5,5,5,15,VIP
17134.0,106,3,625.3,3,3,3,9,Average
17135.0,16,10,1716.38,5,5,4,14,VIP
17136.0,662,1,231.68,1,2,1,4,Lost
17137.0,416,6,1099.81,1,4,3,8,At Risk
17138.0,275,7,4417.27,2,4,5,11,At Risk
17139.0,15,25,19566.76,5,5,5,15,VIP
17140.0,247,1,454.12,2,2,2,6,Lost
17141.0,418,4,727.58,1,4,3,8,At Risk
17142.0,239,4,1275.25,2,4,4,10,At Risk
17143.0,417,2,880.97,1,3,3,7,Lost
17144.0,1,2,984.57,5,3,3,11,Loyal
17145.0,512,4,3120.91,1,4,5,10,At Risk
17146.0,105,13,5852.64,3,5,5,13,Average
17147.0,22,9,3199.95,4,5,5,14,VIP
17148.0,51,1,124.88,4,2,1,7,New / Promising
17149.0,451,1,143.1,1,2,1,4,Lost
17150.0,376,6,1357.95,2,4,4,10,At Risk
17151.0,735,1,231.9,1,2,1,4,Lost
17152.0,194,4,2016.5,2,4,4,10,At Risk
17153.0,24,1,213.78,4,2,1,7,New / Promising
17154.0,75,1,329.34,3,2,2,7,Average
17155.0,17,7,892.46,5,4,3,12,Loyal
17156.0,491,1,591.87,1,2,2,5,Lost
17157.0,7,19,5151.9,5,5,5,15,VIP
17158.0,32,5,1980.0,4,4,4,12,VIP
17159.0,21,5,2099.59,4,4,4,12,VIP
17160.0,31,17,10209.16,4,5,5,14,VIP
17161.0,444,1,856.01,1,2,3,6,Cannot Lose
17162.0,28,10,1715.46,4,5,4,13,VIP
17163.0,21,4,699.78,4,4,3,11,Loyal
17164.0,32,7,2467.35,4,4,4,12,VIP
17165.0,284,6,1794.32,2,4,4,10,At Risk
17166.0,38,2,206.34,4,3,1,8,Loyal
17167.0,379,3,867.11,2,3,3,8,Lost
17168.0,498,1,400.2,1,2,2,5,Lost
17169.0,57,3,1156.73,4,3,3,10,Loyal
17170.0,374,2,178.68,2,3,1,6,Lost
17171.0,289,2,384.59,2,3,2,7,Lost
17172.0,78,3,956.57,3,3,3,9,Average
17173.0,5,8,3766.6,5,5,5,15,VIP
17174.0,217,1,59.9,2,2,1,5,Lost
17175.0,44,4,1443.69,4,4,4,12,VIP
17176.0,201,3,902.32,2,3,3,8,Lost
17177.0,505,1,119.5,1,2,1,4,Lost
17178.0,731,1,432.96,1,2,2,5,Lost
17179.0,178,6,1507.26,3,4,4,11,Average
17180.0,56,11,2236.77,4,5,4,13,VIP
17181.0,57,3,309.85,4,3,2,9,Loyal
17182.0,422,2,321.3,1,3,2,6,Lost
17183.0,7,6,3347.31,5,4,5,14,VIP
17184.0,569,2,198.41,1,3,1,5,Lost
17185.0,591,3,229.46,1,3,1,5,Lost
17186.0,46,2,144.0,4,3,1,8,Loyal
17187.0,226,2,467.71,2,3,2,7,Lost
17188.0,11,13,4592.93,5,5,5,15,VIP
17189.0,106,5,953.63,3,4,3,10,Average
17190.0,58,7,1724.73,4,4,4,12,VIP
17191.0,28,15,4310.34,4,5,5,14,VIP
17192.0,536,1,75.28,1,2,1,4,Lost
17193.0,35,9,2310.04,4,5,4,13,VIP
17194.0,360,2,776.66,2,3,3,8,Lost
17195.0,655,1,562.98,1,2,2,5,Lost
17196.0,427,1,327.75,1,2,2,5,Lost
17197.0,29,1,1013.01,4,2,3,9,New / Promising
17198.0,23,3,692.22,4,3,3,10,Loyal
17199.0,582,1,135.04,1,2,1,4,Lost
17200.0,387,4,356.71,2,4,2,8,At Risk
17201.0,53,4,1132.6,4,4,3,11,Loyal
17202.0,420,1,160.65,1,2,1,4,Lost
17203.0,35,10,5564.09,4,5,5,14,VIP
17204.0,175,9,5504.69,3,5,5,13,Average
17205.0,53,3,999.35,4,3,3,10,Loyal
17206.0,53,1,204.24,4,2,1,7,New / Promising
17207.0,652,1,291.77,1,2,2,5,Lost
17208.0,395,1,111.15,2,2,1,5,Lost
17209.0,649,3,595.7,1,3,2,6,Lost
17210.0,392,1,251.72,2,2,1,5,Lost
17211.0,26,13,3773.35,4,5,5,14,VIP
17212.0,253,3,794.41,2,3,3,8,Lost
17213.0,40,13,4869.4,4,5,5,14,VIP
17214.0,60,6,1059.12,3,4,3,10,Average
17215.0,464,1,186.15,1,2,1,4,Lost
17216.0,554,1,63.6,1,2,1,4,Lost
17217.0,234,2,210.1,2,3,1,6,Lost
17218.0,4,18,3889.39,5,5,5,15,VIP
17219.0,31,2,259.13,4,3,1,8,Loyal
17220.0,24,21,4451.41,4,5,5,14,VIP
17221.0,7,5,976.62,5,4,3,12,Loyal
17222.0,65,6,1563.61,3,4,4,11,Average
17223.0,310,3,523.04,2,3,2,7,Lost
17224.0,501,1,100.86,1,2,1,4,Lost
17225.0,581,1,131.15,1,2,1,4,Lost
17226.0,308,3,895.47,2,3,3,8,Lost
17227.0,18,12,1878.93,5,5,4,14,VIP
17228.0,15,13,2820.03,5,5,4,14,VIP
17229.0,96,2,318.76,3,3,2,8,Average
17230.0,264,18,9388.49,2,5,5,12,At Risk
17231.0,12,25,7064.8,5,5,5,15,VIP
17232.0,2,2,417.77,5,3,2,10,Loyal
17233.0,35,3,560.86,4,3,2,9,Loyal
17234.0,182,1,149.89,3,2,1,6,Average
17235.0,25,8,1562.98,4,5,4,13,VIP
17236.0,12,12,1929.26,5,5,4,14,VIP
17237.0,11,4,994.13,5,4,3,12,Loyal
17238.0,2,32,7331.17,5,5,5,15,VIP
17239.0,312,4,1189.45,2,4,3,9,At Risk
17240.0,596,1,130.6,1,2,1,4,Lost
17241.0,385,12,2736.64,2,5,4,11,At Risk
17242.0,108,5,2889.28,3,4,5,12,Average
17243.0,1,69,20184.68,5,5,5,15,VIP
17244.0,53,5,1826.04,4,4,4,12,VIP
17245.0,204,2,371.63,2,3,2,7,Lost
17246.0,546,2,38.92,1,3,1,5,Lost
17247.0,15,1,280.09,5,2,1,8,New / Promising
17248.0,120,2,500.54,3,3,2,8,Average
17249.0,428,1,68.03,1,2,1,4,Lost
17250.0,3,2,381.97,5,3,2,10,Loyal
17251.0,362,3,798.98,2,3,3,8,Lost
17252.0,116,2,348.91,3,3,2,8,Average
17253.0,18,1,178.26,5,2,1,8,New / Promising
17254.0,4,3,469.48,5,3,2,10,Loyal
17255.0,40,4,781.7,4,4,3,11,Loyal
17256.0,107,5,498.93,3,4,2,9,Average
17257.0,436,2,189.78,1,3,1,5,Lost
17258.0,396,2,417.3,2,3,2,7,Lost
17259.0,148,6,1452.39,3,4,4,11,Average
17260.0,411,1,120.95,1,2,1,4,Lost
17261.0,509,1,221.59,1,2,1,4,Lost
17262.0,52,11,2488.76,4,5,4,13,VIP
17263.0,208,1,63.44,2,2,1,5,Lost
17264.0,424,1,268.28,1,2,1,4,Lost
17265.0,138,2,550.01,3,3,2,8,Average
17266.0,2,5,501.72,5,4,2,11,Loyal
17267.0,127,2,317.2,3,3,2,8,Average
17268.0,107,11,1733.89,3,5,4,12,Average
17269.0,385,1,491.81,2,2,2,6,Lost
17270.0,469,2,601.45,1,3,2,6,Lost
17271.0,736,1,204.3,1,2,1,4,Lost
17272.0,42,4,2148.63,4,4,4,12,VIP
17273.0,424,1,141.12,1,2,1,4,Lost
17274.0,35,2,573.22,4,3,2,9,Loyal
17275.0,383,1,114.1,2,2,1,5,Lost
17276.0,402,1,501.24,2,2,2,6,Lost
17277.0,227,2,1065.35,2,3,3,8,Lost
17278.0,241,2,271.24,2,3,1,6,Lost
17279.0,57,1,187.83,4,2,1,7,New / Promising
17280.0,438,1,118.86,1,2,1,4,Lost
17281.0,374,6,797.85,2,4,3,9,At Risk
17282.0,130,5,2308.54,3,4,4,11,Average
17283.0,378,1,188.46,2,2,1,5,Lost
17284.0,60,7,2558.6,3,4,4,11,Average
17285.0,628,2,400.44,1,3,2,6,Lost
17286.0,21,3,389.18,4,3,2,9,Loyal
17287.0,26,21,3826.86,4,5,5,14,VIP
17288.0,9,11,2468.43,5,5,4,14,VIP
17289.0,31,9,2041.8,4,5,4,13,VIP
17290.0,3,8,1427.48,5,5,4,14,VIP
17291.0,308,1,550.8,2,2,2,6,Lost
17292.0,472,2,271.75,1,3,1,5,Lost
17293.0,8,17,3750.63,5,5,5,15,VIP
17294.0,669,2,467.79,1,3,2,6,Lost
17295.0,28,3,547.0,4,3,2,9,Loyal
17296.0,730,1,338.13,1,2,2,5,Lost
17297.0,17,1,128.18,5,2,1,8,New / Promising
17298.0,101,5,938.36,3,4,3,10,Average
17299.0,11,6,993.23,5,4,3,12,Loyal
17300.0,390,2,393.64,2,3,2,7,Lost
17301.0,21,2,294.39,4,3,2,9,Loyal
17302.0,14,5,1135.63,5,4,3,12,Loyal
17303.0,361,1,250.04,2,2,1,5,Lost
17304.0,534,1,111.5,1,2,1,4,Lost
17305.0,648,1,2135.46,1,2,4,7,Cannot Lose
17306.0,10,21,9782.35,5,5,5,15,VIP
17307.0,395,11,3999.89,2,5,5,12,At Risk
17308.0,393,2,4511.76,2,3,5,10,Lost
17309.0,95,3,320.39,3,3,2,8,Average
17310.0,387,2,1025.1,2,3,3,8,Lost
17311.0,78,6,3566.56,3,4,5,12,Average
17312.0,138,3,644.3,3,3,3,9,Average
17313.0,31,1,2328.84,4,2,4,10,New / Promising
17314.0,24,17,4904.43,4,5,5,14,VIP
17315.0,1,41,9559.5,5,5,5,15,VIP
17316.0,420,1,124.45,1,2,1,4,Lost
17317.0,46,3,2600.34,4,3,4,11,Loyal
17318.0,725,1,157.33,1,2,1,4,Lost
17319.0,669,1,29.1,1,2,1,4,Lost
17320.0,100,6,2444.85,3,4,4,11,Average
17321.0,8,6,1665.21,5,4,4,13,VIP
17322.0,376,5,922.59,2,4,3,9,At Risk
17323.0,15,12,1547.64,5,5,4,14,VIP
17324.0,17,12,2171.07,5,5,4,14,VIP
17325.0,280,3,609.57,2,3,3,8,Lost
17326.0,408,2,312.35,2,3,2,7,Lost
17327.0,409,2,152.35,1,3,1,5,Lost
17328.0,673,1,104.7,1,2,1,4,Lost
17329.0,14,5,998.53,5,4,3,12,Loyal
17330.0,22,4,423.8,4,4,2,10,Loyal
17331.0,123,1,175.2,3,2,1,6,Average
17332.0,528,5,827.77,1,4,3,8,At Risk
17333.0,85,1,494.25,3,2,2,7,Average
17334.0,302,3,635.15,2,3,3,8,Lost
17335.0,383,2,497.04,2,3,2,7,Lost
17336.0,472,1,81.12,1,2,1,4,Lost
17337.0,151,4,1979.61,3,4,4,11,Average
17338.0,17,17,11880.54,5,5,5,15,VIP
17339.0,94,3,302.36,3,3,2,8,Average
17340.0,29,18,19617.95,4,5,5,14,VIP
17341.0,156,5,1272.21,3,4,4,11,Average
17342.0,379,4,1227.54,2,4,4,10,At Risk
17343.0,355,6,1259.94,2,4,4,10,At Risk
17344.0,46,2,457.36,4,3,2,9,Loyal
17345.0,15,10,1586.63,5,5,4,14,VIP
17346.0,3,26,4991.41,5,5,5,15,VIP
17347.0,86,1,228.96,3,2,1,6,Average
17348.0,14,9,2430.99,5,5,4,14,VIP
17349.0,179,5,772.41,3,4,3,10,Average
17350.0,8,7,1893.7,5,4,4,13,VIP
17351.0,36,12,1964.38,4,5,4,13,VIP
17352.0,696,1,36.25,1,2,1,4,Lost
17353.0,129,4,3242.0,3,4,5,12,Average
17354.0,50,4,3133.96,4,4,5,13,VIP
17355.0,386,1,273.31,2,2,1,5,Lost
17356.0,311,5,946.47,2,4,3,9,At Risk
17357.0,24,2,384.39,4,3,2,9,Loyal
17358.0,303,5,861.01,2,4,3,9,At Risk
17359.0,11,2,284.46,5,3,1,9,Loyal
17360.0,17,6,1200.51,5,4,3,12,Loyal
17361.0,49,5,871.79,4,4,3,11,Loyal
17362.0,239,7,1024.04,2,4,3,9,At Risk
17363.0,395,3,920.46,2,3,3,8,Lost
17364.0,0,28,11972.92,5,5,5,15,VIP
17365.0,12,15,8179.45,5,5,5,15,VIP
17366.0,432,2,1077.24,1,3,3,7,Lost
17367.0,238,1,167.55,2,2,1,5,Lost
17368.0,23,14,2758.29,4,5,4,13,VIP
17369.0,455,1,979.2,1,2,3,6,Cannot Lose
17370.0,72,4,446.18,3,4,2,9,Average
17371.0,17,6,651.37,5,4,3,12,Loyal
17372.0,40,27,4316.46,4,5,5,14,VIP
17373.0,40,7,1167.5,4,4,3,11,Loyal
17374.0,218,3,727.11,2,3,3,8,Lost
17375.0,199,4,660.55,2,4,3,9,At Risk
17376.0,70,4,453.64,3,4,2,9,Average
17377.0,23,78,17639.23,4,5,5,14,VIP
17378.0,374,1,10.95,2,2,1,5,Lost
